	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_max_depth	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score
0	0.12728612422943114	0.038909970877326325	0.00892343521118164	0.005006727992761747	10	10	{'max_depth': 10, 'n_estimators': 10}	0.40431575643440054	0.3747294267948957	0.44081021513210406	0.35643230101594137	0.36474762135139494	0.3105340561643699	0.45867515600309117	0.39004682446469846	0.4041358545668891	0.45892401172865394	0.39633512236564383	0.045126934074970225	37	0.709180953096077	0.6701924811610696	0.6636763733786217	0.6650392399715075	0.6452568862768894	0.6826799264212192	0.6629229284105134	0.7013074050848732	0.6745453774864174	0.6803693180233744	0.6755170889310562	0.017963359386391785
1	0.1249208927154541	0.014496244454496258	0.006821656227111816	0.001144431324833946	10	20	{'max_depth': 10, 'n_estimators': 20}	0.3822194441105369	0.3616655194818966	0.4075661723170326	0.3944461422800112	0.42364516681456577	0.41093544701371587	0.4665101222855479	0.3747932257619292	0.48364903053162167	0.40524034672970843	0.41106706173265656	0.03662137572678767	32	0.7241350161229809	0.7200137669779373	0.7119713135641511	0.7570147462287381	0.7619107033435524	0.7363584419694634	0.7083351822824951	0.7432780183069897	0.7353524275862252	0.6996090102543415	0.7297978626636874	0.019609176288324308
2	0.29853837490081786	0.0443694844092243	0.017447662353515626	0.01095091703171165	10	50	{'max_depth': 10, 'n_estimators': 50}	0.3685881164878954	0.4263172724711186	0.35845932283011855	0.40143504770686156	0.3583975080038072	0.31301087135329225	0.44675190129735587	0.3549290215956883	0.4591696679746994	0.369071869071869	0.38561305987927064	0.04394287214164096	40	0.7495953118799976	0.7881759064046058	0.729542889550439	0.7513542049090021	0.7465654139999558	0.7574178235084076	0.7633560305496585	0.7372072508715762	0.7690276781280573	0.7403416257946996	0.75325841355964	0.016235496444663104
3	0.5416044235229492	0.08052412179815636	0.02292799949645996	0.004160832736891	10	100	{'max_depth': 10, 'n_estimators': 100}	0.3538135593220339	0.4147427427798632	0.42171265427079385	0.4127969877200977	0.40016696481812764	0.39974234215946247	0.461196231440077	0.37191749745551755	0.4067531836961981	0.4342885872297637	0.40771307508919347	0.028540909944740366	34	0.770513755250668	0.774678926886767	0.7473431001940527	0.7777206010775956	0.7517073762053085	0.7671475470284284	0.7407001337233432	0.7401465535038911	0.7653192564472932	0.7366252531407338	0.7571902503458082	0.014773125336082991
4	0.6474936485290528	0.09882346826755696	0.028768467903137206	0.003768439475799096	10	120	{'max_depth': 10, 'n_estimators': 120}	0.3791674427267648	0.42104468348812235	0.49791881739905197	0.37188115416994666	0.41886359327801026	0.3179567900391618	0.45749442555989206	0.38425607388040306	0.4230463434399033	0.40758201643542713	0.4079211340416683	0.04675170514919754	33	0.7845662318546917	0.7594949209521944	0.767070226849076	0.7632949358744353	0.7709493526097839	0.7455758799055651	0.7419589532120878	0.7751343657754077	0.7729661809860724	0.7448224480808089	0.7625833496100123	0.013706985451748269
5	0.8277835369110107	0.10820887922691337	0.038714051246643066	0.011918087346548293	10	150	{'max_depth': 10, 'n_estimators': 150}	0.39232091421991555	0.381586667300953	0.4260777056475981	0.39010891642470585	0.35373071373071374	0.33711215999773214	0.41884498072733367	0.37409165721854765	0.42153795278795275	0.36892123848645586	0.3864332906541908	0.028084193142637916	39	0.7887027817524284	0.7928256482947341	0.752719053966291	0.775784896662333	0.7551210948177208	0.7682245309089673	0.7766737794455951	0.7730662293015325	0.7741052907586106	0.7455182909283911	0.7702741596836604	0.014480440085371629
6	1.0706658124923707	0.14777844496612944	0.04709470272064209	0.01673891643950114	10	200	{'max_depth': 10, 'n_estimators': 200}	0.4191300225198531	0.4142956631845521	0.4513118747867511	0.3921823210088053	0.42648929295373517	0.3413457463800713	0.45580923133015017	0.3833881218496603	0.45863486940410025	0.4171278546676213	0.41597149980853	0.03460852569366805	29	0.7826280945666079	0.7934300761299388	0.750787764720337	0.7675888161936247	0.766575561188581	0.7407644185391148	0.7700262134898321	0.7744231094104171	0.7685132450718223	0.7476515223306035	0.766238882164088	0.015262950044993803
7	1.8738969802856444	0.29591651304335936	0.06917386054992676	0.02398333001764373	10	250	{'max_depth': 10, 'n_estimators': 250}	0.3876047833519891	0.386951566951567	0.46895704020222634	0.36404258509521664	0.39640961253503243	0.33672161596113387	0.43532880480562774	0.3959091669831935	0.4366418766418767	0.3529934735608495	0.39615605260887127	0.03880502229041563	38	0.7707606214460464	0.7582762591491193	0.7633731672052148	0.7682791390508098	0.7754122248379323	0.7617336055647218	0.7604693724319226	0.7743338574891823	0.7777299385825213	0.761432028754628	0.7671800214512098	0.00667668217491185
8	1.624423575401306	0.20264865569765944	0.06550960540771485	0.012666082177556399	10	300	{'max_depth': 10, 'n_estimators': 300}	0.4111602741803279	0.39292050589551447	0.43847040156222444	0.3632379765983005	0.40110516662679513	0.34117189999542946	0.43763438735460847	0.3790763634513634	0.43775241852164926	0.3756355920575279	0.39781649862437407	0.03208332001982602	36	0.7660698751164506	0.7690827859488503	0.7599549506957768	0.7683033814782351	0.7851906186532955	0.7710688438389378	0.7501710957219446	0.7673357801566351	0.7708270338670458	0.7649677691345654	0.7672972134611736	0.008397656276415496
9	5.3886666059494015	0.7636942541598266	0.24757773876190187	0.07331640440986785	10	1000	{'max_depth': 10, 'n_estimators': 1000}	0.4038733798604188	0.40387706061805556	0.4503014642549526	0.38512520617783774	0.43631467375385574	0.3419898687633241	0.4584414278531926	0.4177120708748616	0.4773914973914974	0.38004973299090944	0.4155076382538906	0.03895788604154686	30	0.7721777214808978	0.7765058126303893	0.7556994803276282	0.7757650673680724	0.7820889453804206	0.7651152535163824	0.7697795542300017	0.779212909836387	0.7732925391451834	0.7620723670634705	0.7711709650978833	0.007744127914062493
10	0.11303420066833496	0.006938215444957192	0.005128836631774903	0.001015801003160396	20	10	{'max_depth': 20, 'n_estimators': 10}	0.3855580319482624	0.44826480223447224	0.4313393175363381	0.3900004135298253	0.41682563339813816	0.38333888333888333	0.4753764753764754	0.38949342331054954	0.4330149421775636	0.4000135914640847	0.41532255143145924	0.029521319141820653	31	0.8977583063152605	0.8998233368865953	0.8915574243286135	0.8733466435484963	0.8549931403283936	0.9042512318132595	0.8742489496713046	0.87415798621893	0.8805837679174424	0.8909610878850103	0.8841681874913305	0.014538159032907965
11	0.19564435482025147	0.022742485666486126	0.006564044952392578	0.0009319899434592143	20	20	{'max_depth': 20, 'n_estimators': 20}	0.4333279962182727	0.39872764962370694	0.4495881398866474	0.38395255538112677	0.430492477093726	0.3875154448631151	0.477808639740701	0.45784414801406687	0.4640427205644597	0.4980899266613552	0.4381389698047178	0.03673139944208951	25	0.9486014015321969	0.9365062743196515	0.9474158072418108	0.9311262841808745	0.9573807375777914	0.9324151906519105	0.9388359752159682	0.9539831727684375	0.9239926699073977	0.9403704959908268	0.9410628009386866	0.010106963582197398
12	0.44896392822265624	0.06775027608429948	0.012805008888244629	0.002239810172920431	20	50	{'max_depth': 20, 'n_estimators': 50}	0.3975541142688875	0.40587573346194034	0.5414079838099446	0.41550116550116545	0.41388749231886485	0.3911568095918228	0.4744028051720359	0.4138789526664364	0.4632165555242478	0.4733532605284629	0.4390234872843809	0.045194231873177074	23	0.9780580235007422	0.974264572023695	0.9721185286673689	0.9779462483035093	0.9790128924132191	0.9634215839098651	0.9711359227876004	0.9703355725209879	0.9750558912719884	0.966173437545254	0.9727522672944231	0.0049103454529947094
13	0.8938961982727051	0.12265500394043828	0.022710466384887697	0.004467121808970404	20	100	{'max_depth': 20, 'n_estimators': 100}	0.4049182058253793	0.43449224974648704	0.4869194243553218	0.42372499295576216	0.4507706028374266	0.4132364017421488	0.4910813522959272	0.4062510725532156	0.41894873250623943	0.45476597011099484	0.43851090049289027	0.02991150636103166	24	0.9837641814022711	0.9828870927329462	0.982747393946248	0.9819437593178253	0.9848038944274672	0.9818888809739679	0.9865337607896084	0.9798488612211043	0.9808078169246787	0.9827699393821527	0.982799558111827	0.001820405504258917
14	1.1162296056747436	0.13301281382755845	0.027086687088012696	0.005309594986611761	20	120	{'max_depth': 20, 'n_estimators': 120}	0.45726454948296813	0.45974863343284395	0.4544113149847095	0.41783419246546094	0.4524283249706979	0.4078088020699212	0.452106671387124	0.3856999705275567	0.4876804980083669	0.46209055644083896	0.4437073513770488	0.02880427299023349	20	0.9827660001063001	0.9837379795608033	0.9790003369095366	0.9847871558045262	0.987589772385884	0.9751316289392753	0.980980410702884	0.9817791726690388	0.989513565020758	0.9837515595786143	0.9829037581677621	0.0038889044816108184
15	1.2711960554122925	0.17788311367443793	0.033696341514587405	0.0050052143455981	20	150	{'max_depth': 20, 'n_estimators': 150}	0.4032774409450803	0.4353535584579296	0.4948680948680948	0.4492857048365701	0.4920980910342612	0.3776027419406991	0.4680216538623619	0.41310541310541304	0.47868465817183764	0.4648071778355189	0.44771045350577665	0.03755052146221849	18	0.9818061506992354	0.9895062825375017	0.9913886427950662	0.9885826747107979	0.9914590519178619	0.9828465790508754	0.9846730275159035	0.9875312186323677	0.9904318092522715	0.9857049776473015	0.9873930414759183	0.0033130528659184124
16	1.8276233196258544	0.1871625196159502	0.0503272294998169	0.013263684819760372	20	200	{'max_depth': 20, 'n_estimators': 200}	0.3953357235984355	0.44109342670263685	0.4744905057127608	0.41242350524095744	0.46219706488309037	0.3917967343391072	0.45428100164942276	0.37605156844900417	0.4947371195289789	0.4668029752536173	0.43692096253580115	0.038308630426321905	27	0.9875869358016461	0.9885933295032098	0.9826613108726886	0.9866296579071526	0.9895114669085228	0.9787230892276614	0.9799537446765205	0.9847388572066574	0.9866557454425412	0.9866151461338307	0.985166928368043	0.0034363770973429436
17	2.2763707399368287	0.2461828895984843	0.05560071468353271	0.011131615618372337	20	250	{'max_depth': 20, 'n_estimators': 250}	0.44249765396048174	0.46054470905684486	0.4931009440813362	0.3691980534085797	0.4363634702194931	0.4111985497266883	0.47883227492451214	0.3899252908540834	0.506109509398983	0.45066590968230313	0.44384363653133063	0.041779914614593607	19	0.9865853049531852	0.9894897156591398	0.9933176372132922	0.9876706910644418	0.9895496327914552	0.9798839267453499	0.9866779606528786	0.9857289863032064	0.9875457019746281	0.9874282011823162	0.9873877758539894	0.003233709624742711
18	2.6128050804138185	0.36271790166739376	0.06773433685302735	0.008847573284363612	20	300	{'max_depth': 20, 'n_estimators': 300}	0.4624554298033859	0.46496780056102094	0.5108375635889867	0.41596263335393774	0.4518901357842662	0.3847924560693571	0.4853593940947266	0.3870063124965085	0.5119542805174434	0.429665267107486	0.4504891273377119	0.04354589975229177	15	0.9895174854227815	0.9942609676968509	0.988512762124517	0.9923976661450021	0.9942918503278939	0.9885339976799905	0.9885540760376914	0.9865288976130134	0.9885474795058192	0.9933563401251652	0.9904501522678725	0.002690840009664924
19	11.475696992874145	2.409880746592983	0.356623911857605	0.1520543138026801	20	1000	{'max_depth': 20, 'n_estimators': 1000}	0.43397534668721105	0.43812378888754544	0.4761883418429907	0.4080292913518092	0.4523278029160382	0.3962172594430659	0.45775823699800305	0.37671443866651344	0.4576226075655136	0.46132163945169824	0.43582787538103884	0.03058097714336408	28	0.9913970175846563	0.992347669622845	0.9932897917815662	0.9933439270654959	0.9961972379678465	0.9914050236315511	0.9914367967433	0.9904352539626676	0.9904739738513059	0.9894950613471906	0.9919821753558423	0.0018245791993203434
20	0.1842907190322876	0.026798753530443878	0.004469943046569824	0.000497800032087941	50	10	{'max_depth': 50, 'n_estimators': 10}	0.39383905040383876	0.3276421094521252	0.37303344803344807	0.419447773595239	0.38738993586451226	0.4081353548119791	0.4505382358424838	0.439968598957401	0.4251778039705212	0.43605006105006106	0.4061222371981609	0.03509208340741931	35	0.9800768035287757	0.9760941537428481	0.9752625490472288	0.981000587083975	0.9810150166933238	0.9743642718336684	0.9752585210106417	0.9866986952770209	0.9791126515422218	0.9753400862444086	0.9784223336004112	0.0036941014183918598
